id_progreso_modulo,id_inscripcion,id_modulo,estado_modulo,porcentaje_avance_modulo,fecha_actualizacion
1275,259,47,en_progreso,10,2026-09-07
1276,259,48,no_iniciado,0,2026-06-12
1277,259,49,en_progreso,10,2026-09-07
1278,260,56,no_iniciado,0,2026-07-20
1279,260,57,no_iniciado,0,2026-07-20
1280,260,58,no_iniciado,0,2026-07-20
1281,260,59,completado,95,2026-09-10
1282,260,60,no_iniciado,0,2026-07-20
1283,261,5,en_progreso,10,2026-09-08
1284,261,6,no_iniciado,0,2026-07-04
1285,261,7,en_progreso,59.52,2026-09-08
1286,261,8,en_progreso,10,2026-09-07
1287,262,17,en_progreso,57.82,2026-09-10
1288,262,18,en_progreso,10,2026-09-10
1289,262,19,en_progreso,62.47,2026-09-10
1290,262,20,no_iniciado,0,2026-05-02
1291,263,38,no_iniciado,0,2026-08-20
1292,263,39,no_iniciado,0,2026-08-20
1293,263,40,en_progreso,46.08,2026-09-08
1294,263,41,no_iniciado,0,2026-08-20
1295,263,42,en_progreso,21.02,2026-09-10
1296,263,43,completado,95,2026-09-08
1297,264,50,no_iniciado,0,2026-05-19
1298,264,51,no_iniciado,0,2026-05-19
1299,264,52,no_iniciado,0,2026-05-19
1300,264,53,abandonado,10,2026-09-09
1301,264,54,no_iniciado,0,2026-05-19
1302,264,55,no_iniciado,0,2026-05-19
1303,265,28,no_iniciado,0,2026-08-27
1304,265,29,en_progreso,10,2026-09-08
1305,265,30,no_iniciado,0,2026-08-27
1306,265,31,en_progreso,10,2026-09-10
1307,266,28,no_iniciado,0,2026-08-01
1308,266,29,en_progreso,10,2026-09-10
1309,266,30,no_iniciado,0,2026-08-01
1310,266,31,en_progreso,10,2026-09-09
1311,267,17,no_iniciado,0,2026-07-13
1312,267,18,no_iniciado,0,2026-07-13
1313,267,19,no_iniciado,0,2026-07-13
1314,267,20,no_iniciado,0,2026-07-13
1315,268,9,no_iniciado,0,2026-04-27
1316,268,10,en_progreso,10,2026-09-08
1317,268,11,en_progreso,10,2026-09-10
1318,268,12,no_iniciado,0,2026-04-27
1319,269,13,completado,100,2026-09-10
1320,269,14,en_progreso,26.63,2026-09-10
1321,269,15,en_progreso,10,2026-09-08
1322,269,16,no_iniciado,0,2026-07-18
1323,270,28,no_iniciado,0,2026-07-05
1324,270,29,en_progreso,10,2026-09-09
1325,270,30,no_iniciado,0,2026-07-05
1326,270,31,no_iniciado,0,2026-07-05
1327,271,28,en_progreso,10,2026-09-09
1328,271,29,en_progreso,21.68,2026-09-10
1329,271,30,completado,95,2026-09-08
1330,271,31,no_iniciado,0,2026-04-20
1331,272,50,en_progreso,34.21,2026-09-09
1332,272,51,en_progreso,68.5,2026-09-10
1333,272,52,no_iniciado,0,2026-07-07
1334,272,53,no_iniciado,0,2026-07-07
1335,272,54,no_iniciado,0,2026-07-07
1336,272,55,no_iniciado,0,2026-07-07
1337,273,9,no_iniciado,0,2026-05-05
1338,273,10,no_iniciado,0,2026-05-05
1339,273,11,en_progreso,10,2026-09-09
1340,273,12,no_iniciado,0,2026-05-05
1341,274,44,no_iniciado,0,2026-07-18
1342,274,45,no_iniciado,0,2026-07-18
1343,274,46,no_iniciado,0,2026-07-18
1344,274,47,en_progreso,10,2026-09-10
1345,274,48,en_progreso,21.04,2026-09-09
1346,274,49,completado,100,2026-09-10
1347,275,17,no_iniciado,0,2026-06-29
1348,275,18,no_iniciado,0,2026-06-29
1349,275,19,no_iniciado,0,2026-06-29
1350,275,20,no_iniciado,0,2026-06-29
1351,276,28,en_progreso,10,2026-09-08
1352,276,29,no_iniciado,0,2026-07-07
1353,276,30,en_progreso,10,2026-09-10
1354,276,31,en_progreso,10,2026-09-07
1355,277,1,en_progreso,60.43,2026-09-10
1356,277,2,en_progreso,26.24,2026-09-08
1357,277,3,en_progreso,10,2026-09-10
1358,277,4,no_iniciado,0,2026-07-28
1359,278,17,no_iniciado,0,2026-04-21
1360,278,18,en_progreso,31.99,2026-09-10
1361,278,19,en_progreso,10,2026-09-09
1362,278,20,en_progreso,10,2026-09-09
1363,279,50,no_iniciado,0,2026-07-27
1364,279,51,no_iniciado,0,2026-07-27
1365,279,52,en_progreso,10,2026-09-10
1366,279,53,en_progreso,53.09,2026-09-10
1367,279,54,en_progreso,10,2026-09-07
1368,279,55,no_iniciado,0,2026-07-27
1369,280,28,no_iniciado,0,2026-07-08
1370,280,29,no_iniciado,0,2026-07-08
1371,280,30,en_progreso,10,2026-09-10
1372,280,31,no_iniciado,0,2026-07-08
1373,281,44,no_iniciado,0,2026-08-18
1374,281,45,en_progreso,10,2026-09-10
1375,281,46,no_iniciado,0,2026-08-18
1376,281,47,en_progreso,10,2026-09-07
1377,281,48,no_iniciado,0,2026-08-18
1378,281,49,no_iniciado,0,2026-08-18
1379,282,50,en_progreso,57.1,2026-09-10
1380,282,51,no_iniciado,0,2026-06-08
1381,282,52,no_iniciado,0,2026-06-08
1382,282,53,no_iniciado,0,2026-06-08
1383,282,54,completado,100,2026-09-09
1384,282,55,no_iniciado,0,2026-06-08
1385,283,21,en_progreso,28.31,2026-09-08
1386,283,22,en_progreso,10,2026-09-10
1387,283,23,no_iniciado,0,2026-08-28
1388,283,24,completado,100,2026-09-10
1389,283,25,completado,95,2026-09-10
1390,283,26,completado,95,2026-09-10
1391,283,27,en_progreso,53.38,2026-09-10
1392,284,32,no_iniciado,0,2026-04-14
1393,284,33,no_iniciado,0,2026-04-14
1394,284,34,en_progreso,26.52,2026-09-07
1395,284,35,en_progreso,10,2026-09-07
1396,284,36,en_progreso,10,2026-09-07
1397,284,37,no_iniciado,0,2026-04-14
1398,285,56,en_progreso,10,2026-09-10
1399,285,57,no_iniciado,0,2026-06-25
1400,285,58,en_progreso,10,2026-09-09
1401,285,59,no_iniciado,0,2026-06-25
1402,285,60,no_iniciado,0,2026-06-25
1403,286,13,no_iniciado,0,2026-05-29
1404,286,14,no_iniciado,0,2026-05-29
1405,286,15,en_progreso,10,2026-09-07
1406,286,16,no_iniciado,0,2026-05-29
1407,287,38,no_iniciado,0,2026-04-10
1408,287,39,no_iniciado,0,2026-04-10
1409,287,40,en_progreso,94.76,2026-09-10
1410,287,41,no_iniciado,0,2026-04-10
1411,287,42,no_iniciado,0,2026-04-10
1412,287,43,en_progreso,32.44,2026-09-10
1413,288,32,en_progreso,29.86,2026-09-10
1414,288,33,en_progreso,24.25,2026-09-10
1415,288,34,no_iniciado,0,2026-09-01
1416,288,35,en_progreso,10,2026-09-08
1417,288,36,no_iniciado,0,2026-09-01
1418,288,37,en_progreso,10,2026-09-10
1419,289,9,no_iniciado,0,2026-05-22
1420,289,10,no_iniciado,0,2026-05-22
1421,289,11,no_iniciado,0,2026-05-22
1422,289,12,no_iniciado,0,2026-05-22
1423,290,50,en_progreso,10,2026-09-07
1424,290,51,no_iniciado,0,2026-07-31
1425,290,52,no_iniciado,0,2026-07-31
1426,290,53,no_iniciado,0,2026-07-31
1427,290,54,no_iniciado,0,2026-07-31
1428,290,55,no_iniciado,0,2026-07-31
1429,291,5,no_iniciado,0,2026-04-24
1430,291,6,en_progreso,10,2026-09-07
1431,291,7,no_iniciado,0,2026-04-24
1432,291,8,en_progreso,10,2026-09-08
1433,292,38,en_progreso,29.84,2026-09-09
1434,292,39,en_progreso,43.09,2026-09-10
1435,292,40,en_progreso,10,2026-09-08
1436,292,41,no_iniciado,0,2026-04-18
1437,292,42,no_iniciado,0,2026-04-18
1438,292,43,en_progreso,56.1,2026-09-10
1439,293,50,en_progreso,10,2026-09-10
1440,293,51,en_progreso,10,2026-09-10
1441,293,52,en_progreso,25.85,2026-09-10
1442,293,53,en_progreso,24.66,2026-09-09
1443,293,54,no_iniciado,0,2026-07-01
1444,293,55,en_progreso,22.85,2026-09-09
1445,294,44,en_progreso,10,2026-09-10
1446,294,45,en_progreso,24.22,2026-09-10
1447,294,46,no_iniciado,0,2026-06-15
1448,294,47,no_iniciado,0,2026-06-15
1449,294,48,completado,95,2026-09-10
1450,294,49,no_iniciado,0,2026-06-15
1451,295,21,en_progreso,10,2026-09-09
1452,295,22,en_progreso,10,2026-09-07
1453,295,23,no_iniciado,0,2026-08-24
1454,295,24,no_iniciado,0,2026-08-24
1455,295,25,no_iniciado,0,2026-08-24
1456,295,26,en_progreso,10,2026-09-07
1457,295,27,no_iniciado,0,2026-08-24
1458,296,5,no_iniciado,0,2026-04-22
1459,296,6,no_iniciado,0,2026-04-22
1460,296,7,no_iniciado,0,2026-04-22
1461,296,8,no_iniciado,0,2026-04-22
1462,297,50,no_iniciado,0,2026-07-24
1463,297,51,completado,100,2026-09-10
1464,297,52,no_iniciado,0,2026-07-24
1465,297,53,no_iniciado,0,2026-07-24
1466,297,54,en_progreso,10,2026-09-08
1467,297,55,no_iniciado,0,2026-07-24
1468,298,13,no_iniciado,0,2026-04-21
1469,298,14,en_progreso,22.18,2026-09-09
1470,298,15,en_progreso,24.14,2026-09-09
1471,298,16,completado,95,2026-09-10
1472,299,56,no_iniciado,0,2026-04-23
1473,299,57,no_iniciado,0,2026-04-23
1474,299,58,no_iniciado,0,2026-04-23
1475,299,59,no_iniciado,0,2026-04-23
1476,299,60,no_iniciado,0,2026-04-23
1477,300,1,no_iniciado,0,2026-07-10
1478,300,2,no_iniciado,0,2026-07-10
1479,300,3,en_progreso,10,2026-09-07
1480,300,4,no_iniciado,0,2026-07-10
1481,301,13,en_progreso,21.82,2026-09-10
1482,301,14,en_progreso,10,2026-09-10
1483,301,15,en_progreso,44.3,2026-09-08
1484,301,16,en_progreso,28.51,2026-09-10
1485,302,44,en_progreso,10,2026-09-10
1486,302,45,en_progreso,54.56,2026-09-10
1487,302,46,completado,100,2026-09-10
1488,302,47,no_iniciado,0,2026-06-04
1489,302,48,no_iniciado,0,2026-06-04
1490,302,49,no_iniciado,0,2026-06-04
1491,303,5,en_progreso,10,2026-09-09
1492,303,6,en_progreso,10,2026-09-07
1493,303,7,no_iniciado,0,2026-06-28
1494,303,8,completado,100,2026-09-08
1495,304,28,en_progreso,25.33,2026-09-08
1496,304,29,no_iniciado,0,2026-05-14
1497,304,30,no_iniciado,0,2026-05-14
1498,304,31,en_progreso,10,2026-09-10
1499,305,50,completado,95,2026-09-10
1500,305,51,no_iniciado,0,2026-05-06
1501,305,52,en_progreso,10,2026-09-10
1502,305,53,no_iniciado,0,2026-05-06
1503,305,54,no_iniciado,0,2026-05-06
1504,305,55,no_iniciado,0,2026-05-06
1505,306,13,completado,100,2026-09-09
1506,306,14,en_progreso,24.18,2026-09-10
1507,306,15,en_progreso,10,2026-09-10
1508,306,16,no_iniciado,0,2026-09-05
1509,307,28,en_progreso,10,2026-09-10
1510,307,29,en_progreso,10,2026-09-10
1511,307,30,en_progreso,10,2026-09-07
1512,307,31,en_progreso,10,2026-09-08
1513,308,32,en_progreso,10,2026-09-08
1514,308,33,en_progreso,10,2026-09-07
1515,308,34,no_iniciado,0,2026-08-29
1516,308,35,no_iniciado,0,2026-08-29
1517,308,36,en_progreso,10,2026-09-07
1518,308,37,en_progreso,29.71,2026-09-09
1519,309,13,no_iniciado,0,2026-08-13
1520,309,14,en_progreso,52.9,2026-09-10
1521,309,15,en_progreso,10,2026-09-09
1522,309,16,en_progreso,10,2026-09-08
1523,310,9,no_iniciado,0,2026-06-30
1524,310,10,no_iniciado,0,2026-06-30
1525,310,11,no_iniciado,0,2026-06-30
1526,310,12,no_iniciado,0,2026-06-30
1527,311,56,completado,100,2026-09-09
1528,311,57,completado,100,2026-09-10
1529,311,58,no_iniciado,0,2026-06-21
1530,311,59,en_progreso,10,2026-09-09
1531,311,60,no_iniciado,0,2026-06-21
1532,312,1,completado,95,2026-09-10
1533,312,2,no_iniciado,0,2026-06-23
1534,312,3,en_progreso,10,2026-09-08
1535,312,4,no_iniciado,0,2026-06-23
1536,313,5,en_progreso,24.78,2026-09-09
1537,313,6,no_iniciado,0,2026-07-06
1538,313,7,en_progreso,10,2026-09-07
1539,313,8,no_iniciado,0,2026-07-06
1540,314,13,no_iniciado,0,2026-06-22
1541,314,14,en_progreso,10,2026-09-09
1542,314,15,no_iniciado,0,2026-06-22
1543,314,16,no_iniciado,0,2026-06-22
1544,315,9,no_iniciado,0,2026-06-21
1545,315,10,no_iniciado,0,2026-06-21
1546,315,11,no_iniciado,0,2026-06-21
1547,315,12,no_iniciado,0,2026-06-21
1548,316,38,no_iniciado,0,2026-04-25
1549,316,39,no_iniciado,0,2026-04-25
1550,316,40,no_iniciado,0,2026-04-25
1551,316,41,en_progreso,53.2,2026-09-10
1552,316,42,no_iniciado,0,2026-04-25
1553,316,43,en_progreso,95,2026-09-10
1554,317,32,no_iniciado,0,2026-08-20
1555,317,33,en_progreso,10,2026-09-07
1556,317,34,no_iniciado,0,2026-08-20
1557,317,35,abandonado,77.42,2026-09-10
1558,317,36,en_progreso,10,2026-09-10
1559,317,37,en_progreso,26.64,2026-09-08
1560,318,1,no_iniciado,0,2026-08-16
1561,318,2,en_progreso,10,2026-09-09
1562,318,3,en_progreso,10,2026-09-08
1563,318,4,en_progreso,10,2026-09-08
1564,319,13,en_progreso,10,2026-09-07
1565,319,14,en_progreso,10,2026-09-09
1566,319,15,no_iniciado,0,2026-07-23
1567,319,16,completado,95,2026-09-09
1568,320,5,no_iniciado,0,2026-05-05
1569,320,6,completado,100,2026-09-09
1570,320,7,no_iniciado,0,2026-05-05
1571,320,8,no_iniciado,0,2026-05-05
1572,321,32,en_progreso,47.98,2026-09-10
1573,321,33,no_iniciado,0,2026-08-14
1574,321,34,en_progreso,10,2026-09-10
1575,321,35,en_progreso,28.31,2026-09-10
1576,321,36,no_iniciado,0,2026-08-14
1577,321,37,en_progreso,10,2026-09-07
1578,322,32,en_progreso,10,2026-09-07
1579,322,33,no_iniciado,0,2026-06-16
1580,322,34,no_iniciado,0,2026-06-16
1581,322,35,no_iniciado,0,2026-06-16
1582,322,36,abandonado,59.75,2026-09-10
1583,322,37,en_progreso,10,2026-09-10
1584,323,38,en_progreso,56.46,2026-09-10
1585,323,39,no_iniciado,0,2026-05-03
1586,323,40,no_iniciado,0,2026-05-03
1587,323,41,en_progreso,10,2026-09-10
1588,323,42,no_iniciado,0,2026-05-03
1589,323,43,no_iniciado,0,2026-05-03
1590,324,56,no_iniciado,0,2026-05-14
1591,324,57,no_iniciado,0,2026-05-14
1592,324,58,no_iniciado,0,2026-05-14
1593,324,59,no_iniciado,0,2026-05-14
1594,324,60,no_iniciado,0,2026-05-14
1595,325,44,no_iniciado,0,2026-07-23
1596,325,45,completado,95,2026-09-09
1597,325,46,no_iniciado,0,2026-07-23
1598,325,47,no_iniciado,0,2026-07-23
1599,325,48,no_iniciado,0,2026-07-23
1600,325,49,en_progreso,10,2026-09-10
1601,326,32,no_iniciado,0,2026-06-25
1602,326,33,no_iniciado,0,2026-06-25
1603,326,34,no_iniciado,0,2026-06-25
1604,326,35,no_iniciado,0,2026-06-25
1605,326,36,no_iniciado,0,2026-06-25
1606,326,37,en_progreso,30.63,2026-09-10
1607,327,44,no_iniciado,0,2026-07-21
1608,327,45,no_iniciado,0,2026-07-21
1609,327,46,no_iniciado,0,2026-07-21
1610,327,47,en_progreso,10,2026-09-10
1611,327,48,en_progreso,10,2026-09-10
1612,327,49,no_iniciado,0,2026-07-21
1613,328,38,no_iniciado,0,2026-05-04
1614,328,39,no_iniciado,0,2026-05-04
1615,328,40,no_iniciado,0,2026-05-04
1616,328,41,no_iniciado,0,2026-05-04
1617,328,42,no_iniciado,0,2026-05-04
1618,328,43,no_iniciado,0,2026-05-04
1619,329,28,en_progreso,10,2026-09-08
1620,329,29,no_iniciado,0,2026-08-29
1621,329,30,en_progreso,10,2026-09-07
1622,329,31,en_progreso,46.98,2026-09-09
1623,330,56,no_iniciado,0,2026-05-23
1624,330,57,no_iniciado,0,2026-05-23
1625,330,58,en_progreso,10,2026-09-07
1626,330,59,no_iniciado,0,2026-05-23
1627,330,60,en_progreso,10,2026-09-08
1628,331,9,en_progreso,10,2026-09-10
1629,331,10,en_progreso,10,2026-09-10
1630,331,11,no_iniciado,0,2026-04-10
1631,331,12,no_iniciado,0,2026-04-10
1632,332,32,en_progreso,10,2026-09-09
1633,332,33,en_progreso,10,2026-09-07
1634,332,34,en_progreso,48.41,2026-09-10
1635,332,35,en_progreso,10,2026-09-07
1636,332,36,en_progreso,84.88,2026-09-10
1637,332,37,en_progreso,10,2026-09-07
1638,333,17,en_progreso,10,2026-09-07
1639,333,18,en_progreso,10,2026-09-09
1640,333,19,no_iniciado,0,2026-04-14
1641,333,20,completado,95,2026-09-10
1642,334,13,en_progreso,28.66,2026-09-08
1643,334,14,en_progreso,10,2026-09-07
1644,334,15,en_progreso,10,2026-09-07
1645,334,16,en_progreso,10,2026-09-10
1646,335,17,en_progreso,33.24,2026-09-10
1647,335,18,no_iniciado,0,2026-07-08
1648,335,19,no_iniciado,0,2026-07-08
1649,335,20,completado,95,2026-09-10
1650,336,38,en_progreso,10,2026-09-07
1651,336,39,no_iniciado,0,2026-08-18
1652,336,40,no_iniciado,0,2026-08-18
1653,336,41,no_iniciado,0,2026-08-18
1654,336,42,en_progreso,80.05,2026-09-10
1655,336,43,no_iniciado,0,2026-08-18
1656,337,32,completado,100,2026-09-10
1657,337,33,en_progreso,10,2026-09-10
1658,337,34,no_iniciado,0,2026-08-27
1659,337,35,no_iniciado,0,2026-08-27
1660,337,36,no_iniciado,0,2026-08-27
1661,337,37,no_iniciado,0,2026-08-27
1662,338,13,no_iniciado,0,2026-07-24
1663,338,14,no_iniciado,0,2026-07-24
1664,338,15,en_progreso,75.14,2026-09-10
1665,338,16,abandonado,10,2026-09-07
1666,339,17,no_iniciado,0,2026-07-01
1667,339,18,no_iniciado,0,2026-07-01
1668,339,19,en_progreso,32.9,2026-09-10
1669,339,20,no_iniciado,0,2026-07-01
1670,340,32,en_progreso,10,2026-09-07
1671,340,33,no_iniciado,0,2026-07-22
1672,340,34,completado,95,2026-09-10
1673,340,35,en_progreso,10,2026-09-08
1674,340,36,en_progreso,10,2026-09-08
1675,340,37,en_progreso,10,2026-09-10
1676,341,56,no_iniciado,0,2026-06-22
1677,341,57,no_iniciado,0,2026-06-22
1678,341,58,en_progreso,10,2026-09-10
1679,341,59,no_iniciado,0,2026-06-22
1680,341,60,en_progreso,10,2026-09-08
1681,342,13,no_iniciado,0,2026-05-24
1682,342,14,no_iniciado,0,2026-05-24
1683,342,15,en_progreso,72.75,2026-09-10
1684,342,16,en_progreso,10,2026-09-07
1685,343,17,no_iniciado,0,2026-05-28
1686,343,18,no_iniciado,0,2026-05-28
1687,343,19,en_progreso,10,2026-09-08
1688,343,20,no_iniciado,0,2026-05-28
1689,344,21,en_progreso,10,2026-09-07
1690,344,22,no_iniciado,0,2026-07-08
1691,344,23,no_iniciado,0,2026-07-08
1692,344,24,no_iniciado,0,2026-07-08
1693,344,25,en_progreso,10,2026-09-09
1694,344,26,no_iniciado,0,2026-07-08
1695,344,27,en_progreso,10,2026-09-08
1696,345,38,no_iniciado,0,2026-06-16
1697,345,39,en_progreso,10,2026-09-08
1698,345,40,completado,100,2026-09-09
1699,345,41,no_iniciado,0,2026-06-16
1700,345,42,en_progreso,95,2026-09-10
1701,345,43,no_iniciado,0,2026-06-16
1702,346,9,en_progreso,10,2026-09-08
1703,346,10,no_iniciado,0,2026-05-10
1704,346,11,en_progreso,32.49,2026-09-09
1705,346,12,en_progreso,10,2026-09-10
1706,347,13,no_iniciado,0,2026-06-02
1707,347,14,en_progreso,10,2026-09-09
1708,347,15,no_iniciado,0,2026-06-02
1709,347,16,no_iniciado,0,2026-06-02
1710,348,56,no_iniciado,0,2026-05-16
1711,348,57,en_progreso,42.16,2026-09-10
1712,348,58,no_iniciado,0,2026-05-16
1713,348,59,no_iniciado,0,2026-05-16
1714,348,60,no_iniciado,0,2026-05-16
1715,349,9,no_iniciado,0,2026-08-28
1716,349,10,no_iniciado,0,2026-08-28
1717,349,11,en_progreso,10,2026-09-09
1718,349,12,en_progreso,10,2026-09-10
1719,350,13,en_progreso,66.52,2026-09-10
1720,350,14,en_progreso,10,2026-09-10
1721,350,15,completado,100,2026-09-07
1722,350,16,no_iniciado,0,2026-09-05
1723,351,5,en_progreso,10,2026-09-10
1724,351,6,no_iniciado,0,2026-05-01
1725,351,7,en_progreso,31.18,2026-09-10
1726,351,8,no_iniciado,0,2026-05-01
1727,352,28,en_progreso,32.46,2026-09-09
1728,352,29,no_iniciado,0,2026-04-16
1729,352,30,en_progreso,43.88,2026-09-09
1730,352,31,en_progreso,10,2026-09-07
1731,353,21,no_iniciado,0,2026-08-16
1732,353,22,en_progreso,10,2026-09-07
1733,353,23,en_progreso,10,2026-09-07
1734,353,24,en_progreso,10,2026-09-07
1735,353,25,completado,95,2026-09-10
1736,353,26,no_iniciado,0,2026-08-16
1737,353,27,no_iniciado,0,2026-08-16
1738,354,38,no_iniciado,0,2026-06-30
1739,354,39,en_progreso,10,2026-09-10
1740,354,40,no_iniciado,0,2026-06-30
1741,354,41,no_iniciado,0,2026-06-30
1742,354,42,en_progreso,32.06,2026-09-09
1743,354,43,no_iniciado,0,2026-06-30
1744,355,28,no_iniciado,0,2026-08-07
1745,355,29,no_iniciado,0,2026-08-07
1746,355,30,no_iniciado,0,2026-08-07
1747,355,31,en_progreso,10,2026-09-08
1748,356,1,completado,95,2026-09-10
1749,356,2,en_progreso,37.64,2026-09-10
1750,356,3,no_iniciado,0,2026-09-05
1751,356,4,no_iniciado,0,2026-09-05
1752,357,28,en_progreso,10,2026-09-10
1753,357,29,no_iniciado,0,2026-04-13
1754,357,30,no_iniciado,0,2026-04-13
1755,357,31,completado,95,2026-09-10
1756,358,44,en_progreso,10,2026-09-07
1757,358,45,en_progreso,29.32,2026-09-10
1758,358,46,en_progreso,10,2026-09-10
1759,358,47,en_progreso,25.29,2026-09-10
1760,358,48,no_iniciado,0,2026-05-26
1761,358,49,completado,95,2026-09-10
1762,359,1,en_progreso,36.86,2026-09-10
1763,359,2,no_iniciado,0,2026-05-20
1764,359,3,no_iniciado,0,2026-05-20
1765,359,4,en_progreso,10,2026-09-08
1766,360,28,en_progreso,56.3,2026-09-10
1767,360,29,en_progreso,49.92,2026-09-10
1768,360,30,no_iniciado,0,2026-04-23
1769,360,31,no_iniciado,0,2026-04-23
1770,361,32,no_iniciado,0,2026-04-29
1771,361,33,no_iniciado,0,2026-04-29
1772,361,34,no_iniciado,0,2026-04-29
1773,361,35,no_iniciado,0,2026-04-29
1774,361,36,no_iniciado,0,2026-04-29
1775,361,37,no_iniciado,0,2026-04-29
1776,362,1,abandonado,10,2026-09-08
1777,362,2,no_iniciado,0,2026-08-03
1778,362,3,en_progreso,10,2026-09-09
1779,362,4,no_iniciado,0,2026-08-03
1780,363,17,en_progreso,53.6,2026-09-10
1781,363,18,no_iniciado,0,2026-04-16
1782,363,19,en_progreso,10,2026-09-10
1783,363,20,no_iniciado,0,2026-04-16
1784,364,28,en_progreso,10,2026-09-08
1785,364,29,completado,100,2026-09-09
1786,364,30,en_progreso,57.49,2026-09-10
1787,364,31,en_progreso,81.46,2026-09-10
1788,365,38,en_progreso,10,2026-09-10
1789,365,39,no_iniciado,0,2026-08-04
1790,365,40,en_progreso,10,2026-09-10
1791,365,41,no_iniciado,0,2026-08-04
1792,365,42,en_progreso,10,2026-09-09
1793,365,43,no_iniciado,0,2026-08-04
1794,366,56,abandonado,34.86,2026-09-10
1795,366,57,completado,95,2026-09-10
1796,366,58,no_iniciado,0,2026-08-18
1797,366,59,no_iniciado,0,2026-08-18
1798,366,60,no_iniciado,0,2026-08-18
1799,367,13,en_progreso,50.66,2026-09-10
1800,367,14,no_iniciado,0,2026-08-24
1801,367,15,no_iniciado,0,2026-08-24
1802,367,16,completado,95,2026-09-10
1803,368,32,no_iniciado,0,2026-04-19
1804,368,33,en_progreso,10,2026-09-08
1805,368,34,en_progreso,24.23,2026-09-09
1806,368,35,en_progreso,10,2026-09-08
1807,368,36,no_iniciado,0,2026-04-19
1808,368,37,no_iniciado,0,2026-04-19
1809,369,56,no_iniciado,0,2026-05-27
1810,369,57,completado,95,2026-09-10
1811,369,58,no_iniciado,0,2026-05-27
1812,369,59,en_progreso,10,2026-09-10
1813,369,60,en_progreso,10,2026-09-10
1814,370,28,no_iniciado,0,2026-08-31
1815,370,29,en_progreso,10,2026-09-08
1816,370,30,completado,95,2026-09-10
1817,370,31,en_progreso,48.29,2026-09-10
1818,371,32,en_progreso,10,2026-09-10
1819,371,33,no_iniciado,0,2026-04-18
1820,371,34,en_progreso,10,2026-09-09
1821,371,35,no_iniciado,0,2026-04-18
1822,371,36,en_progreso,10,2026-09-08
1823,371,37,no_iniciado,0,2026-04-18
1824,372,28,en_progreso,10,2026-09-10
1825,372,29,no_iniciado,0,2026-06-27
1826,372,30,no_iniciado,0,2026-06-27
1827,372,31,no_iniciado,0,2026-06-27
1828,373,50,no_iniciado,0,2026-07-04
1829,373,51,no_iniciado,0,2026-07-04
1830,373,52,en_progreso,10,2026-09-10
1831,373,53,no_iniciado,0,2026-07-04
1832,373,54,en_progreso,10,2026-09-10
1833,373,55,no_iniciado,0,2026-07-04
1834,374,56,no_iniciado,0,2026-05-25
1835,374,57,no_iniciado,0,2026-05-25
1836,374,58,completado,95,2026-09-09
1837,374,59,completado,95,2026-09-10
1838,374,60,en_progreso,22.75,2026-09-10
1839,375,56,en_progreso,10,2026-09-09
1840,375,57,en_progreso,10,2026-09-07
1841,375,58,en_progreso,10,2026-09-09
1842,375,59,no_iniciado,0,2026-07-23
1843,375,60,completado,100,2026-09-10
1844,376,9,no_iniciado,0,2026-05-22
1845,376,10,en_progreso,10,2026-09-10
1846,376,11,completado,95,2026-09-10
1847,376,12,en_progreso,10,2026-09-07
1848,377,9,no_iniciado,0,2026-09-03
1849,377,10,no_iniciado,0,2026-09-03
1850,377,11,completado,95,2026-09-10
1851,377,12,no_iniciado,0,2026-09-03
1852,378,44,en_progreso,70.41,2026-09-10
1853,378,45,no_iniciado,0,2026-04-20
1854,378,46,no_iniciado,0,2026-04-20
1855,378,47,no_iniciado,0,2026-04-20
1856,378,48,no_iniciado,0,2026-04-20
1857,378,49,no_iniciado,0,2026-04-20
1858,379,1,en_progreso,10,2026-09-08
1859,379,2,en_progreso,86.87,2026-09-10
1860,379,3,en_progreso,10,2026-09-08
1861,379,4,no_iniciado,0,2026-05-07
1862,380,28,no_iniciado,0,2026-07-16
1863,380,29,en_progreso,95,2026-09-10
1864,380,30,en_progreso,71.35,2026-09-10
1865,380,31,no_iniciado,0,2026-07-16
1866,381,44,en_progreso,10,2026-09-09
1867,381,45,no_iniciado,0,2026-06-05
1868,381,46,no_iniciado,0,2026-06-05
1869,381,47,no_iniciado,0,2026-06-05
1870,381,48,en_progreso,26.97,2026-09-08
1871,381,49,en_progreso,10,2026-09-10
1872,382,50,completado,100,2026-09-08
1873,382,51,en_progreso,95,2026-09-10
1874,382,52,no_iniciado,0,2026-05-25
1875,382,53,en_progreso,10,2026-09-09
1876,382,54,no_iniciado,0,2026-05-25
1877,382,55,no_iniciado,0,2026-05-25
1878,383,1,en_progreso,10,2026-09-07
1879,383,2,no_iniciado,0,2026-08-30
1880,383,3,en_progreso,46.27,2026-09-10
1881,383,4,no_iniciado,0,2026-08-30
1882,384,5,en_progreso,83.8,2026-09-10
1883,384,6,no_iniciado,0,2026-07-30
1884,384,7,en_progreso,10,2026-09-08
1885,384,8,completado,95,2026-09-10
1886,385,28,en_progreso,54.62,2026-09-10
1887,385,29,no_iniciado,0,2026-06-10
1888,385,30,no_iniciado,0,2026-06-10
1889,385,31,en_progreso,10,2026-09-08
1890,386,9,no_iniciado,0,2026-07-31
1891,386,10,en_progreso,10,2026-09-08
